LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,PURCHASE_PRINCIPAL,PURCHASE_INTEREST,PRINCIPAL_RECEIVED,INTEREST_RECEIVED,LATE_FEES_RECEIVED,ORIGINAL_ASSET_AMOUNT,ORIGINAL_CONTRACTUAL_DUE_D,NEW_DUE_D,COUNT_PAY_DAY,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,HARDSHIP_FLAG,HARDSHIP_TYPE,HARDSHIP_REASON,HARDSHIP_STATUS,DEFERRAL_TERM,HARDSHIP_AMOUNT,HARDSHIP_START_DATE,HARDSHIP_END_DATE,PAYMENT_PLAN_START_DATE,HARDSHIP_LENGTH,HARDSHIP_DPD,HARDSHIP_LOAN_STATUS,ORIG_PROJECTED_ADDITIONAL_ACCRUED_INTEREST,HARDSHIP_PAYOFF_BALANCE_AMOUNT,HARDSHIP_LAST_PAYMENT_AMOUNT,DISBURSEMENT_METHOD,DEBT_SETTLEMENT_FLAG,DEBT_SETTLEMENT_FLAG_DATE,SETTLEMENT_STATUS,SETTLEMENT_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_PERCENTAGE,SETTLEMENT_TERM
89777691,127709459,167112082,138178968,AutoInvest1,25,5.32%,A1,Personal,36,8.90E-04,DOWN,1,2.89E-06,27.088725,10/23/2019,Current,9/27/2016,9/22/2016,6/7/2017,0,0,0,602.3,Vice President,10+ years,MORTGAGE,280000,Source Verified,9/14/2016,10/22/2016,9/22/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89777691,,debt_consolidation,Debt consolidation,017xx,MA,0,4,15596,0,14.3,7.33,0,0,11/12/2005,745,749,1,,,1,,0,1,13,0,32503,2604,12.90%,18200,15,f,0.71,0.71,21670.98,21670.98,19999.29,1671.69,0,0,0,9/23/2019,602.3,10/23/2019,7/12/2019,714,710,48111,8,,0,0,0,0,0,,13,3,0,555811,579422,44571,7,5,7,100,0,0,0,6,128,5,61,0,20200,5,8,0,9/23/2016,,Individual,,,,1,4,2,3,7,29899,62,1,1,1779,48,3,0,3,25,0,24.99911013,2.089614874,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89778444,127709459,167112084,138178969,FullyPaid1,25,8.59%,A5,Personal,36,0,DOWN,1,0,26.23257355,2/1/2018,Fully Paid,9/27/2016,9/22/2016,1/8/2018,0,0,0,158.05,Teacher,2 years,RENT,61750,Not Verified,9/14/2016,10/22/2016,9/22/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89778444,,debt_consolidation,Debt consolidation,917xx,CA,0,5,820,100,84.5,24.92,0,0,7/13/2006,700,704,0,,,7,,33,0,17,0,93595,14543,70.90%,5300,28,f,0,0,5246.51471,5246.51,5000,246.51,0,0,0,1/5/2018,201.92,,1/16/2018,679,675,93183,8,,0,0,0,0,0,,17,2,1,115173,93595,5850,2,1,2,100,0,0,0,19,122,5,114,1,20500,5,7,0,9/23/2016,,Individual,,,,1,9,1,2,12,79052,85,1,3,4480,81,1,3,1,25,0,25,1.232573552,0,25,23,1,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89788486,127749223,167112084,138149350,FullyPaid1,25,12.79%,C1,Personal,36,0,DOWN,1,0,26.69967422,5/23/2017,Fully Paid,9/27/2016,9/22/2016,5/5/2017,0,0,0,461.07,baker,2 years,RENT,48000,Verified,9/14/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89788486,,credit_card,Credit card refinancing,100xx,NY,0,4,1944,50,57.7,23.18,0,0,5/13/2008,715,719,0,,44,7,,96,0,15,1,36979,5005,44.70%,4600,24,f,0,0,14658.12115,14658.12,13725,933.12,0,0,0,4/27/2017,3411.2,,10/13/2019,654,650,36478,6,,0,0,0,0,1,,15,3,7,47678,36979,2641,3,1,2,100,0,0,0,18,99,2,100,7,11200,2,5,0,9/23/2016,,Individual,,,,0,10,2,3,7,31974,88,1,1,2656,78,0,0,1,25,0,25,1.699674223,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89788908,127749223,167112084,138149352,FullyPaid1,25,9.49%,B2,Personal,36,0,UP,1,0,25.94302119,3/23/2017,Fully Paid,9/27/2016,9/22/2016,3/3/2017,0,0,0,544.49,Network Engineer,8 years,OWN,120000,Not Verified,9/14/2016,10/16/2016,9/16/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89788908,,credit_card,Credit card refinancing,604xx,IL,0,13,12315,37.5,54.6,12.94,3,0,10/14/2004,660,664,0,7,,12,7,16,1,23,0,34653,18006,46.80%,27100,36,f,0,0,17641.25441,17615.31,17000,641.25,0,0,0,2/28/2017,15481.22,,2/13/2017,674,670,32224,23,7,0,0,0,0,0,,23,1,11,251224,211703,10585,11,6,8,91.4,0,0,0,11,143,8,123,16,38500,8,16,0,9/23/2016,,Individual,,,,0,5,1,1,11,16647,52,0,11,6358,49,0,0,1,25,0,25,0.943021188,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89788972,127749223,167112084,138149355,FullyPaid1,25,15.59%,C5,Personal,36,0,DOWN,1,0,28.10562248,5/7/2018,Fully Paid,9/27/2016,9/22/2016,5/9/2018,0,0,0,873.88,Resolution Specialist,6 years,MORTGAGE,60000,Verified,9/14/2016,10/20/2016,9/20/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89788972,,debt_consolidation,Debt consolidation,117xx,NY,0,7,3727,50,58.6,8.06,0,0,11/14/2004,705,709,1,24,73,4,24,21,1,15,1,72635,5520,46%,9000,23,f,0,0,28105.62248,28105.62,25000,3105.62,0,0,0,4/12/2018,6114.12,,7/12/2019,634,630,62031,11,24,1,3,0,0,0,24,15,2,4,314568,300033,20002,7,1,2,78.3,0,0,0,11,142,2,120,21,12000,2,3,0,9/23/2016,,Individual,,,,1,11,2,5,4,67115,108,0,2,5273,98,2,0,1,25,0,25,3.105622484,0,25,23,7,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89789145,127749223,167112084,138149357,FullyPaid1,25,11.49%,B5,Personal,36,0,UP,1,0,29.64458513,9/23/2019,Fully Paid,9/27/2016,9/22/2016,9/19/2019,0,0,0,214.32,Plumber,10+ years,RENT,65000,Source Verified,9/15/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89789145,,debt_consolidation,Debt consolidation,065xx,CT,0,3,9358,50,41.1,9.44,0,0,10/14/1979,675,679,0,65,54,13,65,5,0,7,1,14421,12408,44.50%,15900,15,f,0,0,7707.592136,7707.59,6500,1207.59,0,0,0,8/23/2019,429.01,,9/19/2019,754,750,7094,11,65,0,1,0,0,0,65,7,2,1,34994,14421,2404,8,2,2,86.7,0,0,0,3,173,4,443,1,27900,4,5,0,9/23/2016,,Individual,,,,2,1,0,0,25,2013,28,2,3,3913,41,0,0,0,25,0,25,4.644585135,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89789190,127749223,167112084,138149360,FullyPaid1,25,11.49%,B5,Personal,36,0,DOWN,1,0,29.58628024,6/23/2019,Fully Paid,9/27/2016,9/22/2016,6/19/2019,0,0,0,362.69,Product Catalog Analyst,9 years,RENT,67000,Source Verified,9/15/2016,10/16/2016,9/16/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89789190,,debt_consolidation,Debt consolidation,088xx,NJ,0,2,65,100,99.5,16.53,0,0,9/14/2002,695,699,0,,,,,46,0,5,0,21197,12335,99.50%,12400,16,f,0,0,13017.9633,13017.96,11000,2017.96,0,0,0,5/23/2019,1788.61,,10/13/2019,689,685,19911,7,,0,0,0,0,0,,5,1,12,32311,21197,4239,6,3,3,100,0,0,0,9,168,3,128,46,12400,3,3,0,9/23/2016,,Individual,,,,0,2,1,2,12,8862,45,0,0,5567,66,0,0,0,25,0,25,4.586280243,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89799177,127749223,167112083,138149363,Chargedoff1,25,13.49%,C2,Personal,36,2.488055297,DOWN,1,0,28.0182,9/30/2019,Charged Off,9/27/2016,9/22/2016,8/30/2019,0,0,0,339.31,,n/a,MORTGAGE,69600,Verified,9/15/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89799177,,debt_consolidation,Debt consolidation,853xx,AZ,0,7,9966,50,51.4,27.05,3,0,3/14/1998,700,704,0,9,,4,10,28,4,10,0,96116,10848,32.40%,20500,25,f,0,0,11207.28,11207.28,9004.78,2202.5,0,0,0,7/1/2019,339.31,,10/13/2019,499,0,103489,9,,0,0,0,0,0,,10,3,4,362489,310855,31086,4,3,4,88,0,0,0,12,134,4,222,20,33500,4,6,0,9/23/2016,,Individual,,,,2,3,3,6,4,85268,96,0,1,6551,47,1,6,4,25,0,22.5119447,5.506255297,0,25,23,30,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89808131,127709459,167112084,138178970,FullyPaid1,25,6.99%,A2,Personal,36,0,UP,1,0,27.31211388,8/23/2018,Fully Paid,9/27/2016,9/22/2016,7/30/2018,0,0,0,524.84,Legal Counsel,1 year,MORTGAGE,120000,Source Verified,9/14/2016,10/22/2016,9/22/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89808131,,debt_consolidation,Debt consolidation,542xx,WI,0,6,22762,20,44.9,21.13,0,0,8/13/2002,730,734,1,,,2,,2,2,19,0,98927,20797,35.70%,41300,44,f,0,0,18572.23744,18572.24,17000,1572.24,0,0,0,7/26/2018,7563.8,,7/16/2018,784,780,127080,28,,0,0,0,0,0,,19,3,2,311880,186771,11673,10,4,5,100,0,0,0,11,160,8,169,2,96800,9,14,0,9/23/2016,,Individual,,,,2,4,0,2,23,78130,72,2,3,13070,55,1,12,3,25,0,25,2.312113884,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89808355,127749223,167112084,138149365,FullyPaid1,25,15.59%,C5,Personal,36,0,UP,1,0,28.96869322,2/7/2018,Fully Paid,9/27/2016,9/22/2016,1/31/2018,0,0,0,524.33,,n/a,MORTGAGE,38800,Verified,9/14/2016,10/19/2016,9/19/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89808355,,debt_consolidation,Debt consolidation,917xx,CA,0,12,2287,50,81.3,30.59,0,0,5/13/2001,665,669,2,,70,4,,25,2,16,1,32072,14227,51.50%,12200,26,f,0,0,17381.21591,17381.22,15000,2381.22,0,0,0,1/11/2018,920.49,,1/16/2018,684,680,24797,18,,1,0,0,0,0,,16,5,4,52397,32072,2005,3,2,2,100,0,0,0,6,109,9,184,4,27600,9,14,0,9/23/2016,,Individual,,,,2,2,0,2,20,17845,72,5,10,6023,61,1,4,5,25,0,25,3.968693219,0,25,23,7,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89808836,127749223,167112083,138149367,Chargedoff1,25,14.49%,C4,Personal,36,19.2011348,DOWN,1,0,8.745072917,1/23/2018,Charged Off,9/27/2016,9/22/2016,12/29/2017,0,0,0,825.99,Brand & Marketing Manager,2 years,RENT,130000,Verified,9/14/2016,10/21/2016,9/21/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89808836,,credit_card,Credit card refinancing,029xx,RI,0,3,624,80,98.2,27.13,1,0,8/14/1990,675,679,0,13,,13,13,52,0,11,0,118108,48486,88%,35500,13,f,0,0,10906.52,10906.52,5566.91,2787.06,41.3,2511.25,452.025,9/15/2017,1000,,1/16/2018,549,545,90862,9,,0,0,0,0,0,,11,0,18,145962,118108,10737,6,5,5,92.3,0,0,0,4,150,6,313,18,55100,6,8,0,9/23/2016,,Individual,,,,0,3,0,2,19,69622,77,0,1,14497,81,0,1,0,25,0,5.798865199,2.903186885,0.043020833,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89809035,127749223,167112084,138149371,FullyPaid1,25,12.79%,C1,Personal,36,0,FLAT,1,0,25.97685239,1/23/2017,Fully Paid,9/27/2016,9/22/2016,1/25/2017,0,0,0,705.46,Engineer,5 years,OWN,125000,Not Verified,9/15/2016,10/17/2016,9/17/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89809035,,debt_consolidation,Debt consolidation,705xx,LA,0,10,9236,66.7,70.6,16.87,0,0,12/14/2006,660,664,1,34,,5,34,4,0,10,0,59003,22164,61.70%,31400,30,f,0,0,21820.55601,21820.56,21000,820.56,0,0,0,12/29/2016,20439.48,,5/31/2019,664,660,46855,16,34,0,0,0,0,0,,10,7,4,82755,59003,5900,10,6,6,93.3,0,0,0,14,112,6,117,4,35900,6,7,0,9/23/2016,,Individual,,,,2,3,2,5,8,36839,79,5,5,9059,71,2,2,5,25,0,25,0.976852393,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89817886,127749223,167112084,138149373,FullyPaid1,25,8.99%,B1,Personal,36,0,UP,1,0,28.54123285,6/23/2019,Fully Paid,9/27/2016,9/22/2016,6/7/2019,0,0,0,572.32,Field Care Coordinator,1 year,RENT,57000,Source Verified,9/14/2016,10/16/2016,9/16/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89817886,,credit_card,Credit card refinancing,330xx,FL,0,3,7650,25,52.5,25.35,0,0,11/13/2004,705,709,0,69,,19,69,3,0,12,0,114397,9413,32.20%,16100,40,f,0,0,20549.68765,20549.69,18000,2549.69,0,0,0,5/23/2019,2825.75,,10/13/2019,784,780,119316,15,69,0,0,0,0,0,,12,1,3,148516,114397,10400,7,4,4,94.9,0,0,0,25,131,7,142,3,29200,7,9,0,9/23/2016,,Individual,,,,1,3,0,1,13,104984,36,1,2,5848,34,1,0,0,25,0,25,3.541232854,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89818402,127749223,167112082,138149376,AutoInvest1,25,13.49%,C2,Personal,36,0.931429694,DOWN,1,0.032871252,29.76232639,10/5/2019,In Grace Period,9/27/2016,9/22/2016,10/11/2019,0.931429695,0.016435626,0,488.6,Operations Manager,< 1 year,RENT,67000,Source Verified,9/14/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89818402,,debt_consolidation,Debt consolidation,786xx,TX,0,16,3762,75,57.2,34.75,1,0,3/13/2001,660,664,1,10,67,3,10,3,0,23,1,82697,15016,53.60%,8800,76,f,536.5,534.64,17143.1,17083.58,13863.5,3279.6,0,0,0,9/13/2019,488.6,11/5/2019,10/13/2019,654,650,70595,24,10,1,0,0,0,0,,23,3,1,98595,82697,3938,9,4,6,98.6,0,0,0,51,144,17,186,1,28000,17,19,0,9/23/2016,,Individual,,,,3,4,0,7,13,67681,81,3,9,1789,69,8,5,1,25,0,24.06857031,5.693756084,0,25,23,5,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89818567,127749223,167112084,138149379,FullyPaid1,25,13.49%,C2,Personal,36,0,UP,1,0,27.83701516,9/29/2017,Fully Paid,9/27/2016,9/22/2016,9/15/2017,0,0,0,508.96,Court clerk,10+ years,MORTGAGE,70000,Not Verified,9/14/2016,10/15/2016,9/15/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89818567,,debt_consolidation,Debt consolidation,604xx,IL,0,7,6386,0,23.1,19.34,0,0,11/13/2001,660,664,2,30,58,0,54,4,4,13,2,35712,5951,32.50%,8300,35,f,0,0,16702.20908,16646.54,15000,1702.21,0,0,0,9/1/2017,11601.37,,9/15/2017,679,675,35524,22,64,2,7,0,0,0,30,12,6,4,149824,121659,10138,10,3,4,80,0,0,0,9,146,7,178,4,18300,7,10,0,9/23/2016,,Individual,,,,2,2,1,2,11,29761,84,5,5,1109,66,5,1,8,25,0,25,2.837015159,0,25,23,29,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89818751,127749223,167112084,138149381,FullyPaid1,25,13.49%,C2,Personal,36,0,UP,1,0,28.01636967,11/23/2017,Fully Paid,9/27/2016,9/22/2016,11/10/2017,0,0,0,339.31,Finance Manager,10+ years,MORTGAGE,102000,Source Verified,9/14/2016,10/17/2016,9/17/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89818751,,other,Other,945xx,CA,0,5,8078,66.7,78.3,13.79,0,0,12/14/1982,680,684,1,,72,3,,2,4,16,1,56521,29455,59.30%,37200,28,f,0,0,11206.54787,11206.55,10000,1206.55,0,0,0,10/26/2017,6649.82,,11/16/2017,714,710,39731,23,,1,0,0,0,0,,16,3,2,530431,490465,37728,10,5,6,100,0,0,0,1,26,7,405,2,49700,7,14,0,9/23/2016,,Individual,,,,2,1,0,0,26,27066,,3,4,13564,59,3,0,6,25,0,25,3.016369665,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89818908,127749223,167112082,138149386,AutoInvest1,25,10.99%,B4,Personal,36,0.00855205,DOWN,1,4.44E-05,29.454875,10/28/2019,Current,9/27/2016,9/22/2016,11/13/2018,0,0,0,654.68,Director,3 years,RENT,100000,Not Verified,9/14/2016,10/16/2016,9/16/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89818908,,credit_card,Credit card refinancing,900xx,CA,0,1,4020,60,76.2,7.7,2,0,5/14/1995,665,669,0,9,,11,9,10,0,22,0,215348,12880,76.20%,16900,28,f,6.84,6.84,23563.9,23563.9,19993.16,3570.74,0,0,0,9/30/2019,654.68,10/28/2019,10/13/2019,554,550,154065,7,9,0,0,0,0,0,,22,1,10,170965,215348,9789,7,5,5,89.3,0,0,0,21,256,5,126,10,16900,5,5,0,9/23/2016,,Individual,,,,0,17,0,0,31,202468,131,1,1,4806,126,0,0,1,25,0,24.99144795,4.46342705,0,25,23,28,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89818927,127749223,167112084,138149388,FullyPaid1,25,13.49%,C2,Personal,36,0,UP,1,0,30.41914092,6/20/2019,Fully Paid,9/27/2016,9/22/2016,6/14/2019,0,0,0,539.5,Process Service,10+ years,RENT,31800,Not Verified,9/14/2016,10/16/2016,9/16/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89818927,,other,Other,890xx,NV,0,2,3365,50,60.9,30.49,0,0,3/14/2002,740,744,0,70,24,15,,27,0,11,2,15586,5370,22.90%,8600,20,f,0,0,19346.57363,19346.57,15900,3446.57,0,0,0,5/20/2019,2655.23,,6/13/2019,784,780,46619,11,,0,1,0,0,1,70,11,0,15,70019,15586,1559,3,2,2,100,0,0,0,9,174,3,162,15,23400,3,8,0,9/23/2016,,Individual,,,,0,3,0,0,47,10216,22,0,2,2845,22,0,0,0,25,0,25,5.419140924,0,25,23,20,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89829507,127749223,167112084,138149391,FullyPaid1,25,10.99%,B4,Personal,36,0,UP,1,0,27.79411102,12/23/2017,Fully Paid,9/27/2016,9/22/2016,12/22/2017,0,0,0,558.94,,n/a,MORTGAGE,64400,Source Verified,9/15/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89829507,,credit_card,Credit card refinancing,481xx,MI,0,4,16724,0,28.8,2.78,0,0,1/14/1993,735,739,1,,106,6,,5,3,9,1,6776,6776,21.20%,23500,16,f,0,0,18983.37783,18983.38,17075,1908.38,0,0,0,11/29/2017,11738.01,,8/12/2019,794,790,0,10,,1,0,0,0,0,,9,3,5,217000,180173,20019,6,2,5,100,0,0,0,3,74,2,284,5,32000,2,8,0,9/23/2016,,Individual,,,,1,0,1,1,11,0,,2,3,6715,21,0,1,1,25,0,25,2.794111017,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89829624,128225326,167112084,138167342,FullyPaid1,25,14.49%,C4,Personal,36,0,UP,1,0,29.94563126,8/23/2018,Fully Paid,9/27/2016,9/22/2016,8/3/2018,0,0,0,1204.57,Executive Director/CEO,< 1 year,RENT,125000,Verified,9/15/2016,10/22/2016,9/22/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89829624,,debt_consolidation,Debt consolidation,104xx,NY,0,5,11403,16.7,44.4,10.79,0,0,4/14/1999,675,679,1,58,,2,58,2,0,8,0,41686,9097,44.40%,20500,15,f,0,0,41923.88376,41923.88,35000,6923.88,0,0,0,7/26/2018,16684.26,,7/16/2018,734,730,34952,11,58,0,1,0,0,0,58,8,5,2,55452,41686,5211,9,4,6,66.7,0,0,0,4,109,4,209,2,20500,4,6,0,9/23/2016,,Individual,,,,4,1,3,3,6,32589,93,2,2,9009,75,0,0,1,25,0,25,4.945631256,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89839046,127749223,167112084,138149394,FullyPaid1,25,8.99%,B1,Personal,36,0,UP,1,0,28.55681623,5/7/2019,Fully Paid,9/27/2016,9/22/2016,4/24/2019,0,0,0,228.93,Revenue Cycle Manager,10+ years,MORTGAGE,106000,Source Verified,9/14/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89839046,,debt_consolidation,Debt consolidation,786xx,TX,0,12,2017,100,84,19.39,0,0,11/14/2002,680,684,0,34,50,9,44,3,3,14,1,51848,12186,51.60%,12600,28,f,0,0,8224.363074,8224.36,7200,1024.36,0,0,0,4/8/2019,1570.99,,10/13/2019,714,710,56226,13,,0,1,0,0,0,56,14,7,3,244826,208497,14893,7,5,5,89.3,0,0,0,12,143,8,166,3,23600,8,9,0,9/23/2016,,Individual,,,,3,4,3,5,3,39662,71,4,6,2961,65,0,7,1,25,0,25,3.556816229,0,25,23,7,1,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89839110,127749223,167112084,138149397,FullyPaid1,25,8.99%,B1,Personal,36,0,DOWN,1,0,27.11587391,11/23/2017,Fully Paid,9/27/2016,9/22/2016,11/14/2017,0,0,0,254.37,Executive Director,< 1 year,RENT,70000,Source Verified,9/14/2016,10/19/2016,9/19/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89839110,,debt_consolidation,Debt consolidation,594xx,MT,0,5,18295,0,7.1,20.21,0,0,10/14/2003,735,739,0,,97,1,,2,0,12,1,111456,1405,5.80%,19700,42,f,0,0,8677.079651,8677.08,8000,677.08,0,0,0,10/26/2017,5632.63,,11/16/2017,724,720,122267,12,,1,0,0,0,0,,12,3,2,146367,111456,11146,6,1,3,100,0,0,0,30,155,1,93,2,24100,1,8,0,9/23/2016,,Individual,,,,1,4,1,2,8,110051,44,2,3,1405,29,1,7,4,25,0,25,2.115873908,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89839139,127749223,167112084,138149398,FullyPaid1,25,11.49%,B5,Personal,36,0,DOWN,1,0,28.54556317,5/23/2018,Fully Paid,9/27/2016,9/22/2016,5/9/2018,0,0,0,263.78,Foreman Technician,10+ years,RENT,80000,Source Verified,9/15/2016,10/18/2016,9/18/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89839139,,medical,Medical expenses,550xx,MN,0,7,9963,0,27.3,26,0,0,1/14/2004,715,719,2,61,52,2,,21,1,9,1,39126,4880,31.30%,13700,15,f,0,0,9134.580214,9134.58,8000,1134.58,0,0,0,4/26/2018,4396.75,,9/30/2019,714,710,53780,6,,1,1,0,0,0,61,9,4,2,69380,39126,4347,3,2,3,93.3,0,0,0,8,152,4,141,2,15600,4,5,0,9/23/2016,,Individual,,,,3,4,2,4,4,34246,64,2,3,1961,56,1,3,2,25,0,25,3.545563168,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89839469,127749223,167112084,138149401,FullyPaid1,25,5.32%,A1,Personal,36,0,DOWN,1,0,25.9775667,8/23/2017,Fully Paid,9/27/2016,9/22/2016,8/2/2017,0,0,0,421.61,Registered nurse,10+ years,RENT,80000,Not Verified,9/15/2016,10/22/2016,9/22/2016,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89839469,,medical,Medical expenses,327xx,FL,0,3,34871,0,5.2,10.79,0,0,12/14/1999,800,804,0,,,,,6,0,10,0,12886,2105,4.50%,36800,17,f,0,0,14547.43735,14547.44,14000,547.44,0,0,0,7/27/2017,10761.23,,10/13/2019,769,765,20000,14,,0,0,0,0,0,,10,2,6,66300,12886,1289,7,1,4,100,0,0,0,3,181,3,201,6,46300,3,9,0,9/23/2016,,Individual,,,,1,1,0,1,20,10781,54,2,2,1929,19,0,2,0,25,0,25,0.977566705,0,25,23,,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
